datehour,date,hour,bus_route,ridership
2025-02-23 16:00:00,2025-02-23,16,Q66,648.0
2025-02-23 17:00:00,2025-02-23,17,B1,497.0
2025-02-23 17:00:00,2025-02-23,17,B35,479.0
2025-02-23 17:00:00,2025-02-23,17,B38,441.0
2025-02-23 17:00:00,2025-02-23,17,B41,561.0
2025-02-23 17:00:00,2025-02-23,17,B6,508.0
2025-02-23 17:00:00,2025-02-23,17,B8,403.0
2025-02-23 17:00:00,2025-02-23,17,BX12+,448.0
2025-02-23 17:00:00,2025-02-23,17,BX9,373.0
2025-02-23 17:00:00,2025-02-23,17,M101,573.0
2025-02-23 17:00:00,2025-02-23,17,M14D+,359.0
2025-02-23 17:00:00,2025-02-23,17,M15,829.0
2025-02-23 17:00:00,2025-02-23,17,M15+,949.0
2025-02-23 17:00:00,2025-02-23,17,M4,525.0
2025-02-23 17:00:00,2025-02-23,17,M86+,406.0
2025-02-23 17:00:00,2025-02-23,17,Q10,425.0
2025-02-23 17:00:00,2025-02-23,17,Q17,455.0
2025-02-23 17:00:00,2025-02-23,17,Q23,523.0
2025-02-23 17:00:00,2025-02-23,17,Q25,464.0
2025-02-23 17:00:00,2025-02-23,17,Q27,481.0
2025-02-23 17:00:00,2025-02-23,17,Q44+,468.0
2025-02-23 17:00:00,2025-02-23,17,Q46,377.0
2025-02-23 17:00:00,2025-02-23,17,Q58,908.0
2025-02-23 17:00:00,2025-02-23,17,Q60,359.0
2025-02-23 17:00:00,2025-02-23,17,Q65,497.0
2025-02-23 17:00:00,2025-02-23,17,Q66,530.0
2025-02-23 18:00:00,2025-02-23,18,B1,457.0
2025-02-23 18:00:00,2025-02-23,18,B35,375.0
2025-02-23 18:00:00,2025-02-23,18,B38,430.0
2025-02-23 18:00:00,2025-02-23,18,B41,405.0
2025-02-23 18:00:00,2025-02-23,18,B6,510.0
2025-02-23 18:00:00,2025-02-23,18,B8,355.0
2025-02-23 18:00:00,2025-02-23,18,BX12+,388.0
2025-02-23 18:00:00,2025-02-23,18,BX9,345.0
2025-02-23 18:00:00,2025-02-23,18,M101,514.0
2025-02-23 18:00:00,2025-02-23,18,M14D+,295.0
2025-02-23 18:00:00,2025-02-23,18,M15,736.0
2025-02-23 18:00:00,2025-02-23,18,M15+,829.0
2025-02-23 18:00:00,2025-02-23,18,M4,384.0
2025-02-23 18:00:00,2025-02-23,18,M86+,327.0
2025-02-23 18:00:00,2025-02-23,18,Q10,386.0
2025-02-23 18:00:00,2025-02-23,18,Q17,422.0
2025-02-23 18:00:00,2025-02-23,18,Q23,444.0
2025-02-23 18:00:00,2025-02-23,18,Q25,392.0
2025-02-23 18:00:00,2025-02-23,18,Q27,508.0
2025-02-23 18:00:00,2025-02-23,18,Q44+,359.0
2025-02-23 18:00:00,2025-02-23,18,Q46,336.0
2025-02-23 18:00:00,2025-02-23,18,Q58,897.0
2025-02-23 18:00:00,2025-02-23,18,Q60,386.0
2025-02-23 18:00:00,2025-02-23,18,Q65,530.0
2025-02-23 18:00:00,2025-02-23,18,Q66,480.0
2025-02-23 19:00:00,2025-02-23,19,B1,336.0
2025-02-23 19:00:00,2025-02-23,19,B35,297.0
2025-02-23 19:00:00,2025-02-23,19,B38,326.0
2025-02-23 19:00:00,2025-02-23,19,B41,313.0
2025-02-23 19:00:00,2025-02-23,19,B6,416.0
2025-02-23 19:00:00,2025-02-23,19,B8,237.0
2025-02-23 19:00:00,2025-02-23,19,BX12+,282.0
2025-02-23 19:00:00,2025-02-23,19,BX9,271.0
2025-02-23 19:00:00,2025-02-23,19,M101,352.0
2025-02-23 19:00:00,2025-02-23,19,M14D+,222.0
2025-02-23 19:00:00,2025-02-23,19,M15,495.0
2025-02-23 19:00:00,2025-02-23,19,M15+,597.0
2025-02-23 19:00:00,2025-02-23,19,M4,237.0
2025-02-23 19:00:00,2025-02-23,19,M86+,232.0
2025-02-23 19:00:00,2025-02-23,19,Q10,362.0
2025-02-23 19:00:00,2025-02-23,19,Q17,285.0
2025-02-23 19:00:00,2025-02-23,19,Q23,396.0
2025-02-23 19:00:00,2025-02-23,19,Q25,409.0
2025-02-23 19:00:00,2025-02-23,19,Q27,379.0
2025-02-23 19:00:00,2025-02-23,19,Q44+,297.0
2025-02-23 19:00:00,2025-02-23,19,Q46,279.0
2025-02-23 19:00:00,2025-02-23,19,Q58,726.0
2025-02-23 19:00:00,2025-02-23,19,Q60,304.0
2025-02-23 19:00:00,2025-02-23,19,Q65,415.0
2025-02-23 19:00:00,2025-02-23,19,Q66,344.0
2025-02-23 20:00:00,2025-02-23,20,B1,226.0
2025-02-23 20:00:00,2025-02-23,20,B35,189.0
2025-02-23 20:00:00,2025-02-23,20,B38,278.0
2025-02-23 20:00:00,2025-02-23,20,B41,201.0
2025-02-23 20:00:00,2025-02-23,20,B6,322.0
2025-02-23 20:00:00,2025-02-23,20,B8,213.0
2025-02-23 20:00:00,2025-02-23,20,BX12+,144.0
2025-02-23 20:00:00,2025-02-23,20,BX9,222.0
2025-02-23 20:00:00,2025-02-23,20,M101,263.0
2025-02-23 20:00:00,2025-02-23,20,M14D+,153.0
2025-02-23 20:00:00,2025-02-23,20,M15,375.0
2025-02-23 20:00:00,2025-02-23,20,M15+,484.0
2025-02-23 20:00:00,2025-02-23,20,M4,161.0
2025-02-23 20:00:00,2025-02-23,20,M86+,164.0
2025-02-23 20:00:00,2025-02-23,20,Q10,305.0
2025-02-23 20:00:00,2025-02-23,20,Q17,284.0
2025-02-23 20:00:00,2025-02-23,20,Q23,270.0
2025-02-23 20:00:00,2025-02-23,20,Q25,290.0
2025-02-23 20:00:00,2025-02-23,20,Q27,404.0
2025-02-23 20:00:00,2025-02-23,20,Q44+,277.0
2025-02-23 20:00:00,2025-02-23,20,Q46,208.0
2025-02-23 20:00:00,2025-02-23,20,Q58,596.0
2025-02-23 20:00:00,2025-02-23,20,Q60,211.0
2025-02-23 20:00:00,2025-02-23,20,Q65,314.0
2025-02-23 20:00:00,2025-02-23,20,Q66,252.0
2025-02-23 21:00:00,2025-02-23,21,B1,155.0
2025-02-23 21:00:00,2025-02-23,21,B35,130.0
2025-02-23 21:00:00,2025-02-23,21,B38,219.0
2025-02-23 21:00:00,2025-02-23,21,B41,135.0
2025-02-23 21:00:00,2025-02-23,21,B6,243.0
2025-02-23 21:00:00,2025-02-23,21,B8,138.0
2025-02-23 21:00:00,2025-02-23,21,BX12+,108.0
2025-02-23 21:00:00,2025-02-23,21,BX9,140.0
2025-02-23 21:00:00,2025-02-23,21,M101,157.0
2025-02-23 21:00:00,2025-02-23,21,M14D+,106.0
2025-02-23 21:00:00,2025-02-23,21,M15,274.0
2025-02-23 21:00:00,2025-02-23,21,M15+,269.0
2025-02-23 21:00:00,2025-02-23,21,M4,96.0
2025-02-23 21:00:00,2025-02-23,21,M86+,115.0
2025-02-23 21:00:00,2025-02-23,21,Q10,257.0
2025-02-23 21:00:00,2025-02-23,21,Q17,236.0
2025-02-23 21:00:00,2025-02-23,21,Q23,237.0
2025-02-23 21:00:00,2025-02-23,21,Q25,242.0
2025-02-23 21:00:00,2025-02-23,21,Q27,319.0
2025-02-23 21:00:00,2025-02-23,21,Q44+,228.0
2025-02-23 21:00:00,2025-02-23,21,Q46,171.0
2025-02-23 21:00:00,2025-02-23,21,Q58,375.0
2025-02-23 21:00:00,2025-02-23,21,Q60,163.0
2025-02-23 21:00:00,2025-02-23,21,Q65,228.0
2025-02-23 21:00:00,2025-02-23,21,Q66,241.0
2025-02-23 22:00:00,2025-02-23,22,B1,81.0
2025-02-23 22:00:00,2025-02-23,22,B35,117.0
2025-02-23 22:00:00,2025-02-23,22,B38,165.0
2025-02-23 22:00:00,2025-02-23,22,B41,67.0
2025-02-23 22:00:00,2025-02-23,22,B6,136.0
2025-02-23 22:00:00,2025-02-23,22,B8,89.0
2025-02-23 22:00:00,2025-02-23,22,BX12+,46.0
2025-02-23 22:00:00,2025-02-23,22,BX9,86.0
2025-02-23 22:00:00,2025-02-23,22,M101,164.0
2025-02-23 22:00:00,2025-02-23,22,M14D+,88.0
2025-02-23 22:00:00,2025-02-23,22,M15,247.0
2025-02-23 22:00:00,2025-02-23,22,M15+,102.0
2025-02-23 22:00:00,2025-02-23,22,M4,65.0
2025-02-23 22:00:00,2025-02-23,22,M86+,107.0
2025-02-23 22:00:00,2025-02-23,22,Q10,238.0
2025-02-23 22:00:00,2025-02-23,22,Q17,189.0
2025-02-23 22:00:00,2025-02-23,22,Q23,155.0
2025-02-23 22:00:00,2025-02-23,22,Q25,139.0
2025-02-23 22:00:00,2025-02-23,22,Q27,227.0
2025-02-23 22:00:00,2025-02-23,22,Q44+,79.0
2025-02-23 22:00:00,2025-02-23,22,Q46,148.0
2025-02-23 22:00:00,2025-02-23,22,Q58,298.0
2025-02-23 22:00:00,2025-02-23,22,Q60,133.0
2025-02-23 22:00:00,2025-02-23,22,Q65,164.0
2025-02-23 22:00:00,2025-02-23,22,Q66,167.0
2025-02-23 23:00:00,2025-02-23,23,B1,25.0
2025-02-23 23:00:00,2025-02-23,23,B35,70.0
2025-02-23 23:00:00,2025-02-23,23,B38,96.0
2025-02-23 23:00:00,2025-02-23,23,B41,90.0
2025-02-23 23:00:00,2025-02-23,23,B6,82.0
2025-02-23 23:00:00,2025-02-23,23,B8,44.0
2025-02-23 23:00:00,2025-02-23,23,BX12+,7.0
2025-02-23 23:00:00,2025-02-23,23,BX9,60.0
2025-02-23 23:00:00,2025-02-23,23,M101,118.0
2025-02-23 23:00:00,2025-02-23,23,M14D+,61.0
2025-02-23 23:00:00,2025-02-23,23,M15,160.0
2025-02-23 23:00:00,2025-02-23,23,M15+,39.0
2025-02-23 23:00:00,2025-02-23,23,M4,28.0
2025-02-23 23:00:00,2025-02-23,23,M86+,47.0
2025-02-23 23:00:00,2025-02-23,23,Q10,187.0
2025-02-23 23:00:00,2025-02-23,23,Q17,102.0
2025-02-23 23:00:00,2025-02-23,23,Q23,112.0
2025-02-23 23:00:00,2025-02-23,23,Q25,138.0
2025-02-23 23:00:00,2025-02-23,23,Q27,107.0
2025-02-23 23:00:00,2025-02-23,23,Q44+,79.0
2025-02-23 23:00:00,2025-02-23,23,Q46,110.0
2025-02-23 23:00:00,2025-02-23,23,Q58,202.0
2025-02-23 23:00:00,2025-02-23,23,Q60,85.0
2025-02-23 23:00:00,2025-02-23,23,Q65,112.0
2025-02-23 23:00:00,2025-02-23,23,Q66,99.0
2025-02-24 00:00:00,2025-02-24,0,B1,12.0
2025-02-24 00:00:00,2025-02-24,0,B35,32.0
2025-02-24 00:00:00,2025-02-24,0,B38,44.0
2025-02-24 00:00:00,2025-02-24,0,B41,59.0
2025-02-24 00:00:00,2025-02-24,0,B6,55.0
2025-02-24 00:00:00,2025-02-24,0,B8,31.0
2025-02-24 00:00:00,2025-02-24,0,BX12+,5.0
2025-02-24 00:00:00,2025-02-24,0,BX9,28.0
2025-02-24 00:00:00,2025-02-24,0,M101,57.0
2025-02-24 00:00:00,2025-02-24,0,M14D+,23.0
2025-02-24 00:00:00,2025-02-24,0,M15,89.0
2025-02-24 00:00:00,2025-02-24,0,M15+,13.0
2025-02-24 00:00:00,2025-02-24,0,M4,4.0
2025-02-24 00:00:00,2025-02-24,0,M86+,15.0
2025-02-24 00:00:00,2025-02-24,0,Q10,105.0
2025-02-24 00:00:00,2025-02-24,0,Q17,68.0
2025-02-24 00:00:00,2025-02-24,0,Q23,44.0
2025-02-24 00:00:00,2025-02-24,0,Q25,66.0
2025-02-24 00:00:00,2025-02-24,0,Q27,78.0
2025-02-24 00:00:00,2025-02-24,0,Q44+,24.0
2025-02-24 00:00:00,2025-02-24,0,Q46,44.0
2025-02-24 00:00:00,2025-02-24,0,Q58,92.0
2025-02-24 00:00:00,2025-02-24,0,Q60,58.0
2025-02-24 00:00:00,2025-02-24,0,Q65,86.0
2025-02-24 00:00:00,2025-02-24,0,Q66,63.0
2025-02-24 01:00:00,2025-02-24,1,B1,14.0
2025-02-24 01:00:00,2025-02-24,1,B35,8.0
2025-02-24 01:00:00,2025-02-24,1,B38,10.0
2025-02-24 01:00:00,2025-02-24,1,B41,22.0
2025-02-24 01:00:00,2025-02-24,1,B6,14.0
2025-02-24 01:00:00,2025-02-24,1,B8,17.0
2025-02-24 01:00:00,2025-02-24,1,BX12+,0.0
2025-02-24 01:00:00,2025-02-24,1,BX9,17.0
2025-02-24 01:00:00,2025-02-24,1,M101,24.0
2025-02-24 01:00:00,2025-02-24,1,M14D+,4.0
2025-02-24 01:00:00,2025-02-24,1,M15,32.0
2025-02-24 01:00:00,2025-02-24,1,M15+,3.0
2025-02-24 01:00:00,2025-02-24,1,M4,0.0
2025-02-24 01:00:00,2025-02-24,1,M86+,5.0
2025-02-24 01:00:00,2025-02-24,1,Q10,58.0
2025-02-24 01:00:00,2025-02-24,1,Q17,16.0
2025-02-24 01:00:00,2025-02-24,1,Q23,17.0
2025-02-24 01:00:00,2025-02-24,1,Q25,21.0
2025-02-24 01:00:00,2025-02-24,1,Q27,18.0
2025-02-24 01:00:00,2025-02-24,1,Q44+,16.0
2025-02-24 01:00:00,2025-02-24,1,Q46,4.0
2025-02-24 01:00:00,2025-02-24,1,Q58,27.0
2025-02-24 01:00:00,2025-02-24,1,Q60,23.0
2025-02-24 01:00:00,2025-02-24,1,Q65,25.0
2025-02-24 01:00:00,2025-02-24,1,Q66,53.0
2025-02-24 02:00:00,2025-02-24,2,B1,4.0
2025-02-24 02:00:00,2025-02-24,2,B35,7.0
2025-02-24 02:00:00,2025-02-24,2,B38,4.0
2025-02-24 02:00:00,2025-02-24,2,B41,17.0
2025-02-24 02:00:00,2025-02-24,2,B6,14.0
2025-02-24 02:00:00,2025-02-24,2,B8,15.0
2025-02-24 02:00:00,2025-02-24,2,BX12+,0.0
2025-02-24 02:00:00,2025-02-24,2,BX9,8.0
2025-02-24 02:00:00,2025-02-24,2,M101,2.0
2025-02-24 02:00:00,2025-02-24,2,M14D+,2.0
2025-02-24 02:00:00,2025-02-24,2,M15,8.0
2025-02-24 02:00:00,2025-02-24,2,M15+,1.0
2025-02-24 02:00:00,2025-02-24,2,M4,0.0
2025-02-24 02:00:00,2025-02-24,2,M86+,2.0
2025-02-24 02:00:00,2025-02-24,2,Q10,70.0
2025-02-24 02:00:00,2025-02-24,2,Q17,3.0
2025-02-24 02:00:00,2025-02-24,2,Q23,2.0
2025-02-24 02:00:00,2025-02-24,2,Q25,25.0
2025-02-24 02:00:00,2025-02-24,2,Q27,22.0
2025-02-24 02:00:00,2025-02-24,2,Q44+,32.0
2025-02-24 02:00:00,2025-02-24,2,Q46,6.0
2025-02-24 02:00:00,2025-02-24,2,Q58,21.0
2025-02-24 02:00:00,2025-02-24,2,Q60,23.0
2025-02-24 02:00:00,2025-02-24,2,Q65,9.0
2025-02-24 02:00:00,2025-02-24,2,Q66,22.0
2025-02-24 03:00:00,2025-02-24,3,B1,13.0
2025-02-24 03:00:00,2025-02-24,3,B35,11.0
2025-02-24 03:00:00,2025-02-24,3,B38,19.0
2025-02-24 03:00:00,2025-02-24,3,B41,41.0
2025-02-24 03:00:00,2025-02-24,3,B6,40.0
2025-02-24 03:00:00,2025-02-24,3,B8,14.0
2025-02-24 03:00:00,2025-02-24,3,BX12+,0.0
2025-02-24 03:00:00,2025-02-24,3,BX9,11.0
2025-02-24 03:00:00,2025-02-24,3,M101,9.0
2025-02-24 03:00:00,2025-02-24,3,M14D+,5.0
2025-02-24 03:00:00,2025-02-24,3,M15,17.0
2025-02-24 03:00:00,2025-02-24,3,M15+,5.0
2025-02-24 03:00:00,2025-02-24,3,M4,0.0
2025-02-24 03:00:00,2025-02-24,3,M86+,2.0
2025-02-24 03:00:00,2025-02-24,3,Q10,115.0
2025-02-24 03:00:00,2025-02-24,3,Q17,16.0
2025-02-24 03:00:00,2025-02-24,3,Q23,0.0
2025-02-24 03:00:00,2025-02-24,3,Q25,26.0
2025-02-24 03:00:00,2025-02-24,3,Q27,17.0
2025-02-24 03:00:00,2025-02-24,3,Q44+,32.0
2025-02-24 03:00:00,2025-02-24,3,Q46,14.0
2025-02-24 03:00:00,2025-02-24,3,Q58,48.0
2025-02-24 03:00:00,2025-02-24,3,Q60,49.0
2025-02-24 03:00:00,2025-02-24,3,Q65,22.0
2025-02-24 03:00:00,2025-02-24,3,Q66,38.0
2025-02-24 04:00:00,2025-02-24,4,B1,24.0
2025-02-24 04:00:00,2025-02-24,4,B35,59.0
2025-02-24 04:00:00,2025-02-24,4,B38,26.0
2025-02-24 04:00:00,2025-02-24,4,B41,116.0
2025-02-24 04:00:00,2025-02-24,4,B6,194.0
2025-02-24 04:00:00,2025-02-24,4,B8,36.0
2025-02-24 04:00:00,2025-02-24,4,BX12+,0.0
2025-02-24 04:00:00,2025-02-24,4,BX9,70.0
2025-02-24 04:00:00,2025-02-24,4,M101,24.0
2025-02-24 04:00:00,2025-02-24,4,M14D+,40.0
2025-02-24 04:00:00,2025-02-24,4,M15,71.0
2025-02-24 04:00:00,2025-02-24,4,M15+,20.0
2025-02-24 04:00:00,2025-02-24,4,M4,0.0
2025-02-24 04:00:00,2025-02-24,4,M86+,5.0
2025-02-24 04:00:00,2025-02-24,4,Q10,255.0
2025-02-24 04:00:00,2025-02-24,4,Q17,56.0
2025-02-24 04:00:00,2025-02-24,4,Q23,38.0
2025-02-24 04:00:00,2025-02-24,4,Q25,109.0
2025-02-24 04:00:00,2025-02-24,4,Q27,106.0
2025-02-24 04:00:00,2025-02-24,4,Q44+,120.0
2025-02-24 04:00:00,2025-02-24,4,Q46,75.0
2025-02-24 04:00:00,2025-02-24,4,Q58,165.0
2025-02-24 04:00:00,2025-02-24,4,Q60,96.0
2025-02-24 04:00:00,2025-02-24,4,Q65,144.0
2025-02-24 04:00:00,2025-02-24,4,Q66,96.0
2025-02-24 05:00:00,2025-02-24,5,B1,131.0
2025-02-24 05:00:00,2025-02-24,5,B35,188.0
2025-02-24 05:00:00,2025-02-24,5,B38,151.0
2025-02-24 05:00:00,2025-02-24,5,B41,271.0
2025-02-24 05:00:00,2025-02-24,5,B6,479.0
2025-02-24 05:00:00,2025-02-24,5,B8,215.0
2025-02-24 05:00:00,2025-02-24,5,BX12+,160.0
2025-02-24 05:00:00,2025-02-24,5,BX9,258.0
2025-02-24 05:00:00,2025-02-24,5,M101,160.0
2025-02-24 05:00:00,2025-02-24,5,M14D+,141.0
2025-02-24 05:00:00,2025-02-24,5,M15,164.0
2025-02-24 05:00:00,2025-02-24,5,M15+,184.0
2025-02-24 05:00:00,2025-02-24,5,M4,40.0
2025-02-24 05:00:00,2025-02-24,5,M86+,80.0
2025-02-24 05:00:00,2025-02-24,5,Q10,563.0
2025-02-24 05:00:00,2025-02-24,5,Q17,210.0
2025-02-24 05:00:00,2025-02-24,5,Q23,333.0
2025-02-24 05:00:00,2025-02-24,5,Q25,455.0
2025-02-24 05:00:00,2025-02-24,5,Q27,330.0
2025-02-24 05:00:00,2025-02-24,5,Q44+,437.0
2025-02-24 05:00:00,2025-02-24,5,Q46,223.0
2025-02-24 05:00:00,2025-02-24,5,Q58,789.0
2025-02-24 05:00:00,2025-02-24,5,Q60,209.0
2025-02-24 05:00:00,2025-02-24,5,Q65,446.0
2025-02-24 05:00:00,2025-02-24,5,Q66,360.0
2025-02-24 06:00:00,2025-02-24,6,B1,602.0
2025-02-24 06:00:00,2025-02-24,6,B35,515.0
2025-02-24 06:00:00,2025-02-24,6,B38,492.0
2025-02-24 06:00:00,2025-02-24,6,B41,547.0
2025-02-24 06:00:00,2025-02-24,6,B6,1025.0
2025-02-24 06:00:00,2025-02-24,6,B8,654.0
2025-02-24 06:00:00,2025-02-24,6,BX12+,783.0
2025-02-24 06:00:00,2025-02-24,6,BX9,760.0
2025-02-24 06:00:00,2025-02-24,6,M101,560.0
2025-02-24 06:00:00,2025-02-24,6,M14D+,463.0
2025-02-24 06:00:00,2025-02-24,6,M15,365.0
2025-02-24 06:00:00,2025-02-24,6,M15+,950.0
2025-02-24 06:00:00,2025-02-24,6,M4,237.0
2025-02-24 06:00:00,2025-02-24,6,M86+,325.0
2025-02-24 06:00:00,2025-02-24,6,Q10,840.0
2025-02-24 06:00:00,2025-02-24,6,Q17,553.0
2025-02-24 06:00:00,2025-02-24,6,Q23,805.0
2025-02-24 06:00:00,2025-02-24,6,Q25,917.0
2025-02-24 06:00:00,2025-02-24,6,Q27,814.0
2025-02-24 06:00:00,2025-02-24,6,Q44+,849.0
2025-02-24 06:00:00,2025-02-24,6,Q46,732.0
2025-02-24 06:00:00,2025-02-24,6,Q58,1610.0
2025-02-24 06:00:00,2025-02-24,6,Q60,402.0
2025-02-24 06:00:00,2025-02-24,6,Q65,969.0
2025-02-24 06:00:00,2025-02-24,6,Q66,735.0
2025-02-24 07:00:00,2025-02-24,7,B1,1104.0
2025-02-24 07:00:00,2025-02-24,7,B35,1156.0
2025-02-24 07:00:00,2025-02-24,7,B38,1086.0
2025-02-24 07:00:00,2025-02-24,7,B41,1184.0
2025-02-24 07:00:00,2025-02-24,7,B6,1699.0
2025-02-24 07:00:00,2025-02-24,7,B8,1140.0
2025-02-24 07:00:00,2025-02-24,7,BX12+,1350.0
2025-02-24 07:00:00,2025-02-24,7,BX9,1032.0
2025-02-24 07:00:00,2025-02-24,7,M101,971.0
2025-02-24 07:00:00,2025-02-24,7,M14D+,925.0
2025-02-24 07:00:00,2025-02-24,7,M15,708.0
2025-02-24 07:00:00,2025-02-24,7,M15+,2590.0
2025-02-24 07:00:00,2025-02-24,7,M4,989.0
2025-02-24 07:00:00,2025-02-24,7,M86+,1188.0
2025-02-24 07:00:00,2025-02-24,7,Q10,1170.0
2025-02-24 07:00:00,2025-02-24,7,Q17,1128.0
2025-02-24 07:00:00,2025-02-24,7,Q23,1279.0
2025-02-24 07:00:00,2025-02-24,7,Q25,1855.0
2025-02-24 07:00:00,2025-02-24,7,Q27,1829.0
2025-02-24 07:00:00,2025-02-24,7,Q44+,1207.0
2025-02-24 07:00:00,2025-02-24,7,Q46,1675.0
2025-02-24 07:00:00,2025-02-24,7,Q58,2544.0
2025-02-24 07:00:00,2025-02-24,7,Q60,690.0
2025-02-24 07:00:00,2025-02-24,7,Q65,1832.0
2025-02-24 07:00:00,2025-02-24,7,Q66,1549.0
2025-02-24 08:00:00,2025-02-24,8,B1,1081.0
2025-02-24 08:00:00,2025-02-24,8,B35,1123.0
2025-02-24 08:00:00,2025-02-24,8,B38,1159.0
2025-02-24 08:00:00,2025-02-24,8,B41,989.0
2025-02-24 08:00:00,2025-02-24,8,B6,1617.0
2025-02-24 08:00:00,2025-02-24,8,B8,1013.0
2025-02-24 08:00:00,2025-02-24,8,BX12+,1301.0
2025-02-24 08:00:00,2025-02-24,8,BX9,930.0
2025-02-24 08:00:00,2025-02-24,8,M101,1019.0
2025-02-24 08:00:00,2025-02-24,8,M14D+,1120.0
2025-02-24 08:00:00,2025-02-24,8,M15,839.0
2025-02-24 08:00:00,2025-02-24,8,M15+,2886.0
2025-02-24 08:00:00,2025-02-24,8,M4,1087.0
2025-02-24 08:00:00,2025-02-24,8,M86+,1189.0
2025-02-24 08:00:00,2025-02-24,8,Q10,875.0
2025-02-24 08:00:00,2025-02-24,8,Q17,1136.0
2025-02-24 08:00:00,2025-02-24,8,Q23,1135.0
2025-02-24 08:00:00,2025-02-24,8,Q25,1659.0
2025-02-24 08:00:00,2025-02-24,8,Q27,1565.0
2025-02-24 08:00:00,2025-02-24,8,Q44+,1111.0
2025-02-24 08:00:00,2025-02-24,8,Q46,1419.0
2025-02-24 08:00:00,2025-02-24,8,Q58,1900.0
2025-02-24 08:00:00,2025-02-24,8,Q60,753.0
2025-02-24 08:00:00,2025-02-24,8,Q65,1522.0
2025-02-24 08:00:00,2025-02-24,8,Q66,1115.0
2025-02-24 09:00:00,2025-02-24,9,B1,922.0
2025-02-24 09:00:00,2025-02-24,9,B35,629.0
2025-02-24 09:00:00,2025-02-24,9,B38,656.0
2025-02-24 09:00:00,2025-02-24,9,B41,760.0
2025-02-24 09:00:00,2025-02-24,9,B6,1016.0
2025-02-24 09:00:00,2025-02-24,9,B8,540.0
2025-02-24 09:00:00,2025-02-24,9,BX12+,829.0
2025-02-24 09:00:00,2025-02-24,9,BX9,614.0
2025-02-24 09:00:00,2025-02-24,9,M101,700.0
2025-02-24 09:00:00,2025-02-24,9,M14D+,626.0
2025-02-24 09:00:00,2025-02-24,9,M15,520.0
2025-02-24 09:00:00,2025-02-24,9,M15+,1666.0
2025-02-24 09:00:00,2025-02-24,9,M4,796.0
2025-02-24 09:00:00,2025-02-24,9,M86+,707.0
2025-02-24 09:00:00,2025-02-24,9,Q10,630.0
2025-02-24 09:00:00,2025-02-24,9,Q17,616.0
2025-02-24 09:00:00,2025-02-24,9,Q23,646.0
2025-02-24 09:00:00,2025-02-24,9,Q25,1076.0
2025-02-24 09:00:00,2025-02-24,9,Q27,1180.0
2025-02-24 09:00:00,2025-02-24,9,Q44+,793.0
2025-02-24 09:00:00,2025-02-24,9,Q46,830.0
2025-02-24 09:00:00,2025-02-24,9,Q58,1123.0
2025-02-24 09:00:00,2025-02-24,9,Q60,581.0
2025-02-24 09:00:00,2025-02-24,9,Q65,923.0
2025-02-24 09:00:00,2025-02-24,9,Q66,597.0
2025-02-24 10:00:00,2025-02-24,10,B1,651.0
2025-02-24 10:00:00,2025-02-24,10,B35,527.0
2025-02-24 10:00:00,2025-02-24,10,B38,529.0
2025-02-24 10:00:00,2025-02-24,10,B41,665.0
2025-02-24 10:00:00,2025-02-24,10,B6,895.0
2025-02-24 10:00:00,2025-02-24,10,B8,407.0
2025-02-24 10:00:00,2025-02-24,10,BX12+,655.0
2025-02-24 10:00:00,2025-02-24,10,BX9,489.0
2025-02-24 10:00:00,2025-02-24,10,M101,558.0
2025-02-24 10:00:00,2025-02-24,10,M14D+,415.0
2025-02-24 10:00:00,2025-02-24,10,M15,472.0
2025-02-24 10:00:00,2025-02-24,10,M15+,1032.0
2025-02-24 10:00:00,2025-02-24,10,M4,590.0
2025-02-24 10:00:00,2025-02-24,10,M86+,566.0
2025-02-24 10:00:00,2025-02-24,10,Q10,556.0
2025-02-24 10:00:00,2025-02-24,10,Q17,537.0
2025-02-24 10:00:00,2025-02-24,10,Q23,428.0
2025-02-24 10:00:00,2025-02-24,10,Q25,685.0
2025-02-24 10:00:00,2025-02-24,10,Q27,836.0
2025-02-24 10:00:00,2025-02-24,10,Q44+,659.0
2025-02-24 10:00:00,2025-02-24,10,Q46,602.0
2025-02-24 10:00:00,2025-02-24,10,Q58,872.0
2025-02-24 10:00:00,2025-02-24,10,Q60,557.0
2025-02-24 10:00:00,2025-02-24,10,Q65,663.0
2025-02-24 10:00:00,2025-02-24,10,Q66,451.0
2025-02-24 11:00:00,2025-02-24,11,B1,648.0
2025-02-24 11:00:00,2025-02-24,11,B35,551.0
2025-02-24 11:00:00,2025-02-24,11,B38,449.0
2025-02-24 11:00:00,2025-02-24,11,B41,740.0
2025-02-24 11:00:00,2025-02-24,11,B6,855.0
2025-02-24 11:00:00,2025-02-24,11,B8,403.0
2025-02-24 11:00:00,2025-02-24,11,BX12+,674.0
2025-02-24 11:00:00,2025-02-24,11,BX9,510.0
2025-02-24 11:00:00,2025-02-24,11,M101,551.0
2025-02-24 11:00:00,2025-02-24,11,M14D+,433.0
2025-02-24 11:00:00,2025-02-24,11,M15,488.0
2025-02-24 11:00:00,2025-02-24,11,M15+,914.0
2025-02-24 11:00:00,2025-02-24,11,M4,578.0
2025-02-24 11:00:00,2025-02-24,11,M86+,507.0
2025-02-24 11:00:00,2025-02-24,11,Q10,499.0
2025-02-24 11:00:00,2025-02-24,11,Q17,429.0
2025-02-24 11:00:00,2025-02-24,11,Q23,417.0
